user_input,ground_truth_output,model_output,overall_correct,bleu_1,bleu_2,bleu_3,bleu_4,rouge_1,rouge_2,rouge_l,gt_categories,model_categories,category_correct,gt_app_names,model_app_names,app_name_correct,delay_seconds
淘宝购物车里有我的黑色双肩包吗？,<Plan>#购物车#在$淘宝$购物车中搜索黑色双肩包</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看购物车中的黑色双肩包</Plan><Finish>,0,0.9091,0.8605,0.8095,0.7561,0.9091,0.8611,0.9302,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,3.0120
帮我去淘宝网的购物车找一下无线蓝牙耳机。,<Plan>#购物车#在$淘宝$购物车中查找无线蓝牙耳机</Plan><Finish>,<Plan>#购物车#在$淘宝$中查找无线蓝牙耳机</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,1.0000,0.9577,0.9639,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.3307
帮我打开淘宝网的购物车管理页面。,<Plan>#购物车#在$淘宝$中打开购物车管理页面</Plan><Finish>,<Plan>#购物车#在$淘宝$中打开购物车管理页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.5562
YoYo，快帮我进入淘宝商城的购物车管理界面！,<Plan>#购物车#在$淘宝$中打开购物车管理界面</Plan><Finish>,<Plan>#购物车#在$淘宝$中管理购物车</Plan><Finish>,0,1.0000,0.9167,0.8286,0.7647,0.9167,0.8438,0.8974,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.2670
淘宝网里怎么查看购物车分组？,<Plan>#购物车#在$淘宝$中查看购物车分组</Plan><Finish>,<Plan>#购物车#在$淘宝$中查看购物车分组</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.5921
帮我打开淘宝商城的购物车分组页面。,<Plan>#购物车#在$淘宝$中查看购物车分组</Plan><Finish>,<Plan>#购物车#在$淘宝$中打开购物车分组页面</Plan><Finish>,0,0.9024,0.8500,0.7949,0.7368,0.8800,0.8485,0.9250,['购物车'],['购物车'],1,['淘宝'],['淘宝'],1,2.5945
天猫里的购物车在哪里查看？,<Plan>#购物车#在$天猫$中打开购物车</Plan><Finish>,<Plan>#购物车#在$天猫$中查看购物车</Plan><Finish>,0,0.9459,0.9167,0.8857,0.8529,0.9091,0.9000,0.9459,['购物车'],['购物车'],1,['天猫'],['天猫'],1,2.4638
帮我打开天猫商城的购物车页面。,<Plan>#购物车#在$天猫$中打开购物车</Plan><Finish>,<Plan>#购物车#在$天猫$中打开购物车页面</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.9565,0.9355,0.9737,['购物车'],['购物车'],1,['天猫'],['天猫'],1,2.5276
唯品会里的购物车在哪里查看啊？,<Plan>#购物车#在$唯品会$中查看购物车</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看购物车</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.6964
帮我打开唯品会，看看我的购物车都有啥。,<Plan>#购物车#在$唯品会$中打开购物车</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看购物车</Plan><Finish>,0,0.9474,0.9189,0.8889,0.8571,0.9130,0.9032,0.9474,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.6258
YoYo，快帮我看看唯品会购物车里最近加购的商品有哪些。,<Plan>#购物车#在$唯品会$中查看最近加购的商品</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看最近加购的商品</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.7746
我在唯品会上前几天加购的东西还能在购物车里找到吗？,<Plan>#购物车#在$唯品会$中查看购物车前几天加购的商品</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看加购的商品</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9455,0.9189,0.9302,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.6907
唯品会购物车里的降价商品在哪里看？YOYO帮我查一下。,<Plan>#购物车#在$唯品会$中查看购物车里的降价商品</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看降价商品</Plan><Finish>,0,1.0000,0.9737,0.9459,0.9167,0.9630,0.9296,0.9398,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.6245
快帮我看看唯品会里购物车里的降价商品都有啥！,<Plan>#购物车#在$唯品会$中查看购物车里的降价商品</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看降价商品</Plan><Finish>,0,1.0000,0.9737,0.9459,0.9167,0.9630,0.9296,0.9398,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.7121
唯品会上购物车里有货的商品有哪些？帮我查一下。,<Plan>#购物车#在$唯品会$中查看购物车里有货的商品</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看有货的商品</Plan><Finish>,0,1.0000,0.9744,0.9474,0.9189,0.9818,0.9444,0.9524,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.7771
请帮我看看唯品会购物车中哪些商品目前有库存。,<Plan>#购物车#在$唯品会$中查看购物车里有库存的商品</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看有库存的商品</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,0.9825,0.9459,0.9535,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,2.7131
唯品会购物车里的冬季加厚手套在哪里能找到？,<Plan>#购物车#在$唯品会$中查找购物车里的冬季加厚手套</Plan><Finish>,<Plan>#购物车#在$唯品会$中查找冬季加厚手套</Plan><Finish>,0,1.0000,0.9750,0.9487,0.9211,0.9667,0.9333,0.9425,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,3.1793
帮我查一下唯品会购物车里的ins风台灯。,<Plan>#购物车#在$唯品会$中查看购物车里的ins风台灯</Plan><Finish>,<Plan>#购物车#在$唯品会$中查看购物车里的ins风台灯</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['购物车'],['购物车'],1,['唯品会'],['唯品会'],1,3.4535
联系阿里巴巴官方客服怎么操作？,<Plan>#客服#在$阿里巴巴$中联系客服</Plan><Finish>,<Plan>#客服#在$阿里巴巴$中联系官方客服</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.9565,0.9375,0.9737,['客服'],['客服'],1,['阿里巴巴'],['阿里巴巴'],1,2.0678
阿里巴巴怎么联系客服,<Plan>#客服#在$阿里巴巴$中联系客服</Plan><Finish>,<Plan>#客服#在$阿里巴巴$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['阿里巴巴'],['阿里巴巴'],1,2.0316
得物里怎么联系客服啊？,<Plan>#客服#在$得物$中联系客服</Plan><Finish>,<Plan>#客服#在$得物$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['得物'],['得物'],1,2.0318
我在毒上想咨询个问题，怎么找到在线客服？,<Plan>#客服#在$得物$中打开客服</Plan><Finish>,<Plan>#客服#在$得物$中找到在线客服</Plan><Finish>,0,0.8919,0.8611,0.8286,0.7941,0.8837,0.8667,0.9167,['客服'],['客服'],1,['得物'],['得物'],1,2.4349
YoYo，快帮我打开抖音里的客服页面！,<Plan>#客服#在$抖音$中打开客服页面</Plan><Finish>,<Plan>#客服#在$抖音$中打开客服页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['抖音'],['抖音'],1,2.2115
在抖音短视频中怎么进入我的客服页面啊？,<Plan>#客服#在$抖音$中查看客服页面</Plan><Finish>,<Plan>#客服#在$抖音$中进入客服页面</Plan><Finish>,0,0.9459,0.9167,0.8857,0.8529,0.9130,0.9032,0.9459,['客服'],['客服'],1,['抖音'],['抖音'],1,2.1475
我在火山小视频里怎么联系客服？,<Plan>#客服#在$抖音火山版$中联系客服</Plan><Finish>,<Plan>#客服#在$抖音火山版$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['抖音火山版'],['抖音火山版'],1,2.4139
火山版抖音里面有没有在线客服入口？,<Plan>#客服#在$抖音火山版$中查看在线客服入口</Plan><Finish>,<Plan>#客服#在$抖音火山版$中查找在线客服入口</Plan><Finish>,0,0.9762,0.9512,0.9250,0.8974,0.9630,0.9444,0.9762,['客服'],['客服'],1,['抖音火山版'],['抖音火山版'],1,2.6216
YOYO，快帮我打开抖音极速版里的客服页面。,<Plan>#客服#在$抖音极速版$中打开客服页面</Plan><Finish>,<Plan>#客服#在$抖音极速版$中打开客服页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['抖音极速版'],['抖音极速版'],1,2.4747
我在极速版抖音里怎么找不到我的客服页面呀？,<Plan>#客服#在$抖音极速版$中查看客服页面</Plan><Finish>,<Plan>#客服#在$抖音极速版$中查找客服页面</Plan><Finish>,0,0.9750,0.9487,0.9211,0.8919,0.9615,0.9412,0.9750,['客服'],['客服'],1,['抖音极速版'],['抖音极速版'],1,2.6995
我在京东商城里怎么找到客户服务入口？,<Plan>#客服#在$京东$中查看客户服务入口</Plan><Finish>,<Plan>#客服#在$京东$中找到客户服务入口</Plan><Finish>,0,0.9487,0.9211,0.8919,0.8611,0.9200,0.9118,0.9487,['客服'],['客服'],1,['京东'],['京东'],1,2.3622
YOYO，帮我打开京东的客户服务页面。,<Plan>#客服#在$京东$中打开客户服务页面</Plan><Finish>,<Plan>#客服#在$京东$中打开客户服务页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['京东'],['京东'],1,2.3624
怎么在快手视频里联系官方客服？,<Plan>#客服#在$快手$中联系官方客服</Plan><Finish>,<Plan>#客服#在$快手$中联系官方客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['快手'],['快手'],1,2.3453
帮我联系一下快手app的官方客服。,<Plan>#客服#在$快手$中联系官方客服</Plan><Finish>,<Plan>#客服#在$快手$中联系官方客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['快手'],['快手'],1,2.3451
怎么在快手极速版里找到官方客服进行咨询？,<Plan>#客服#在$快手极速版$中打开客服咨询</Plan><Finish>,<Plan>#客服#在$快手极速版$中找到官方客服进行咨询</Plan><Finish>,0,0.8636,0.8140,0.7619,0.7317,0.8571,0.8333,0.9048,['客服'],['客服'],1,['快手极速版'],['快手极速版'],1,3.1534
快手极速版中如何联系到官方客服？,<Plan>#客服#在$快手极速版$中联系官方客服</Plan><Finish>,<Plan>#客服#在$快手极速版$中联系官方客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['快手极速版'],['快手极速版'],1,2.7992
YoYo，怎么在拼夕夕里联系官方客服啊？,<Plan>#客服#在$拼多多$中联系官方客服</Plan><Finish>,<Plan>#客服#在$拼多多$中联系官方客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['拼多多'],['拼多多'],1,2.2798
我想在PDD里找一下官方客服，应该怎么操作？,<Plan>#客服#在$拼多多$中查看官方客服</Plan><Finish>,<Plan>#客服#在$拼多多$中找官方客服</Plan><Finish>,0,0.9730,0.9444,0.9143,0.8824,0.9333,0.9206,0.9600,['客服'],['客服'],1,['拼多多'],['拼多多'],1,2.3969
联系淘宝客服怎么操作？,<Plan>#客服#在$淘宝$中联系客服</Plan><Finish>,<Plan>#客服#在$淘宝$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['淘宝'],['淘宝'],1,1.8791
帮我打开淘宝网，我要联系客服。,<Plan>#客服#在$淘宝$中联系客服</Plan><Finish>,<Plan>#客服#在$淘宝$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['淘宝'],['淘宝'],1,1.8791
帮我联系天猫商城客服。,<Plan>#客服#在$天猫$中联系客服</Plan><Finish>,<Plan>#客服#在$天猫$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['天猫'],['天猫'],1,2.1069
天猫客服怎么联系？,<Plan>#客服#在$天猫$中联系客服</Plan><Finish>,<Plan>#客服#在$天猫$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['天猫'],['天猫'],1,2.2502
YoYo助手，我想联系一下唯品会的客服，怎么操作啊？,<Plan>#客服#在$唯品会$中联系客服</Plan><Finish>,<Plan>#客服#在$唯品会$中联系客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['唯品会'],['唯品会'],1,2.4773
请我联系一下唯品客服处理下。,<Plan>#客服#在$唯品会$中联系客服</Plan><Finish>,<Plan>#客服#在$唯品会$中联系客服处理问题</Plan><Finish>,0,0.9000,0.8718,0.8421,0.8108,0.9167,0.9062,0.9474,['客服'],['客服'],1,['唯品会'],['唯品会'],1,2.5773
闲鱼里怎么找到帮助与客服入口？,<Plan>#客服#在$闲鱼$中查看帮助与客服入口</Plan><Finish>,<Plan>#客服#在$闲鱼$中找到帮助与客服入口</Plan><Finish>,0,0.9500,0.9231,0.8947,0.8649,0.9231,0.9118,0.9500,['客服'],['客服'],1,['闲鱼'],['闲鱼'],1,2.5099
帮我打开闲鱼二手的客服页面。,<Plan>#客服#在$闲鱼$中打开客服页面</Plan><Finish>,<Plan>#客服#在$闲鱼$中打开客服页面</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['闲鱼'],['闲鱼'],1,2.5247
我在转转二手里怎么联系在线客服？,<Plan>#客服#在$转转$中联系在线客服</Plan><Finish>,<Plan>#客服#在$转转$中联系在线客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['转转'],['转转'],1,2.5246
帮我联系一下转转市场的在线客服。,<Plan>#客服#在$转转$中联系在线客服</Plan><Finish>,<Plan>#客服#在$转转$中联系在线客服</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['客服'],['客服'],1,['转转'],['转转'],1,2.7221
打开抖音视频，看看今天有什么好看的短剧,<Plan>#启动#打开$抖音$</Plan><Finish>,<Plan>#启动#打开$抖音$<br>#搜索#在$抖音$中查看今天好看的短剧</Plan><Finish>,0,0.5741,0.5660,0.5385,0.5098,0.7308,0.7324,0.7294,['启动'],"['启动', '搜索']",0,['抖音'],"['抖音', '抖音']",0,3.7703
YoYo，快打开dy，我想刷会儿视频！,<Plan>#启动#打开$抖音$</Plan><Finish>,<Plan>#启动#打开$抖音$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['抖音'],['抖音'],1,1.8163
现在可以帮我打开抖音极速版吗,<Plan>#启动#打开$抖音极速版$</Plan><Finish>,<Plan>#启动#打开$抖音极速版$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['抖音极速版'],['抖音极速版'],1,2.1881
打开抖音极速版，YoYo助手,<Plan>#启动#打开$抖音极速版$</Plan><Finish>,<Plan>#启动#打开$抖音极速版$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['抖音极速版'],['抖音极速版'],1,2.1216
可以帮我打开快手视频吗,<Plan>#启动#打开$快手$</Plan><Finish>,<Plan>#启动#打开$快手$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['快手'],['快手'],1,1.7498
直接打开快手APP,<Plan>#启动#打开$快手$</Plan><Finish>,<Plan>#启动#打开$快手$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['快手'],['快手'],1,1.6679
请帮我启动快手极速版应用。,<Plan>#启动#打开$快手极速版$</Plan><Finish>,<Plan>#启动#打开$快手极速版$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['快手极速版'],['快手极速版'],1,2.1370
快手极速版打开一下,<Plan>#启动#打开$快手极速版$</Plan><Finish>,<Plan>#启动#打开$快手极速版$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['快手极速版'],['快手极速版'],1,2.0734
我要打开拼多多。,<Plan>#启动#打开$拼多多$</Plan><Finish>,<Plan>#启动#打开$拼多多$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['拼多多'],['拼多多'],1,1.7830
拼夕夕应用帮我启动一下,<Plan>#启动#打开$拼多多$</Plan><Finish>,<Plan>#启动#打开$拼多多$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['拼多多'],['拼多多'],1,1.7203
淘宝商城怎么进入,<Plan>#启动#打开$淘宝$</Plan><Finish>,<Plan>#启动#打开$淘宝$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['淘宝'],['淘宝'],1,1.9453
YoYo助手，快帮我打开淘宝商城！,<Plan>#启动#打开$淘宝$</Plan><Finish>,<Plan>#启动#打开$淘宝$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['淘宝'],['淘宝'],1,1.9550
京东商城帮我打开一下,<Plan>#启动#打开$京东$</Plan><Finish>,<Plan>#启动#打开$京东$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['京东'],['京东'],1,1.9536
打开京东,<Plan>#启动#打开$京东$</Plan><Finish>,<Plan>#启动#打开$京东$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['京东'],['京东'],1,1.9523
天猫怎么打开？,<Plan>#启动#打开$天猫$</Plan><Finish>,<Plan>#启动#打开$天猫$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['天猫'],['天猫'],1,1.9536
YOYO，帮我打开天猫商城。,<Plan>#启动#打开$天猫$</Plan><Finish>,<Plan>#启动#打开$天猫$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['天猫'],['天猫'],1,1.8480
闲鱼市场怎么打开使用,<Plan>#启动#打开$闲鱼$</Plan><Finish>,<Plan>#启动#打开$闲鱼$<br>#使用#在$闲鱼$中使用市场功能</Plan><Finish>,0,0.6078,0.6000,0.5714,0.5417,0.7917,0.7761,0.7561,['启动'],"['启动', '使用']",0,['闲鱼'],"['闲鱼', '闲鱼']",0,3.1175
YOYO，快打开咸鱼市场，我想逛逛！,<Plan>#启动#打开$闲鱼$</Plan><Finish>,<Plan>#启动#打开$闲鱼$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['闲鱼'],['闲鱼'],1,1.9099
抖音火山版帮我打开一下,<Plan>#启动#打开$抖音火山版$</Plan><Finish>,<Plan>#启动#打开$抖音火山版$</Plan><Finish>,1,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,['启动'],['启动'],1,['抖音火山版'],['抖音火山版'],1,1.9097
