user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在抖音中调出订单记录页面,"[['1', 'open_orders_bought(app=""抖音"", order_status=""无"")']]","[['1', 'open_orders_bought(app=抖音, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4769
在抖音商城中打开退换货订单记录,"[['1', 'open_orders_bought(app=""抖音"", order_status=""退换售后"")']]","[['1', 'open_orders_bought(app=抖音商城, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7073
在抖音商城中查看售后处理的单子,"[['1', 'open_orders_bought(app=""抖音"", order_status=""退换售后"")']]","[['1', 'open_orders_bought(app=抖音商城, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7077
在抖音中查看收藏的商品,"[['1', 'open_favorite_goods(app=""抖音"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=抖音)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3841
在快手中访问我的订单页面,"[['1', 'open_orders_bought(app=""快手"", order_status=""无"")']]","[['1', 'open_orders_bought(app=快手, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3011
在快手中查看订单,"[['1', 'open_orders_bought(app=""快手"", order_status=""无"")']]","[['1', 'ask_human(inquire=""您想要查看快手中的哪种订单状态，例如待付款、待发货、待收货、待评价等？"")']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.4576
在快手中显示订单列表,"[['1', 'open_orders_bought(app=""快手"", order_status=""无"")']]","[['1', 'open_orders_bought(app=快手, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2330
在快手商城中查看售后订单情况,"[['1', 'open_orders_bought(app=""快手"", order_status=""退换售后"")']]","[['1', 'open_orders_bought(app=快手商城, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7848
在快手极速版中显示我的购买记录,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""无"")']]","[['1', 'open_orders_bought(app=快手极速版, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7849
在拼多多中联系官方客服查询物流信息,"[['1', 'open_logistics_receive(app=""拼多多"", filter_type=""无"")']]","[['1', 'open_logistics_receive(app=拼多多, filter_type=无)']] 

注意：根据提供的工具列表，没有直接联系官方客服的工具，但是可以打开显示已购商品信息的界面，查看相关物流信息。所以这里调用了open_logistics_receive工具。如果你需要更进一步的帮助，比如直接联系客服，可能需要在打开的界面中手动操作。",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5706
在拼多多中联系官方客服进行物流查询,"[['1', 'open_logistics_receive(app=""拼多多"", filter_type=""无"")']]","[['1', 'ask_human(inquire=""您想要查询的订单当前处于什么状态呢？例如：待发货、运输中、派送中、待取件、已签收"")'], ['2', 'open_logistics_receive(app=""拼多多"", filter_type=""{用户提供的物流状态}"")']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4315
在拼多多中联系官方客服查询物流运输进度,"[['1', 'open_logistics_receive(app=""拼多多"", filter_type=""运输中"")']]","[['1', 'open_logistics_receive(app=拼多多, filter_type=运输中)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3171
在拼多多中联系官方客服查看寄的包裹物流情况,"[['1', 'open_logistics_send(app=""拼多多"", filter_type=""无"")']]","[['1', 'open_logistics_send(app=拼多多, filter_type=已寄出)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6562
在拼多多中联系客服查询我寄的快递,"[['1', 'open_logistics_send(app=""拼多多"", filter_type=""无"")']]","[['1', 'open_logistics_send(app=拼多多, filter_type=已寄出)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6563
在拼多多中联系客服咨询物流寄出时间,"[['1', 'open_logistics_send(app=""拼多多"", filter_type=""待寄出"")']]","[['1', 'open_logistics_send(app=拼多多, filter_type=待寄出)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8276
在拼多多中联系官方客服查询已取消的物流订单状态,"[['1', 'open_logistics_send(app=""拼多多"", filter_type=""已取消"")']]","[['1', 'open_logistics_send(app=拼多多, filter_type=已取消)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6802
在拼多多中查找官方客服查看之前取消的物流信息,"[['1', 'open_logistics_send(app=""拼多多"", filter_type=""已取消"")']]","[['1', 'open_logistics_send(app=拼多多, filter_type=已取消)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6797
在拼多多中联系官方客服查看已取消物流,"[['1', 'open_logistics_send(app=""拼多多"", filter_type=""已取消"")']]","[['1', 'open_logistics_send(app=拼多多, filter_type=已取消)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6798
在淘宝中查看购物车中的优惠商品,"[['1', 'open_cart_content(app=""淘宝"", filter_type=""降价"")']]","[['1', 'open_cart_content(app=淘宝, filter_type=降价)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1060
在淘宝中查看订单,"[['1', 'open_orders_bought(app=""淘宝"", order_status=""无"")']]","[['1', 'open_orders_bought(app=淘宝)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0824
在淘宝中查看我的售后进度,"[['1', 'open_orders_bought(app=""淘宝"", order_status=""退换售后"")']]","[['1', 'open_orders_bought(app=淘宝, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7494
在淘宝中查看待发货的包裹,"[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""待发货"")']]","[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""待发货"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3.6843
在淘宝中查看我的待取件的寄件,"[['1', 'open_logistics_send(app=""淘宝"", filter_type=""待取件"")']]","[['1', 'open_logistics_send(app=淘宝, filter_type=待取件)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8257
在淘宝中查看查在路上的包裹,"[['1', 'open_logistics_send(app=""淘宝"", filter_type=""运输中"")']]","[['1', 'open_logistics_receive(app=""淘宝"", filter_type=""派送中"")']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7607
在淘宝中查看运输中的寄出的宝贝追踪,"[['1', 'open_logistics_send(app=""淘宝"", filter_type=""运输中"")']]","[['1', 'open_logistics_send(app=""淘宝"", filter_type=""运输中"")']]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,3.5754
在淘宝中查看签收了的寄出的包裹,"[['1', 'open_logistics_send(app=""淘宝"", filter_type=""已签收"")']]","[['1', 'open_logistics_send(app=淘宝, filter_type=已签收)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8490
在京东中搜索我寄快递,"[['1', 'open_logistics_send(app=""京东"", filter_type=""无"")']]","[['1', 'open_express_delivery(app=京东)']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5154
在京东中查看我的待揽件寄出的快递状态,"[['1', 'open_logistics_send(app=""京东"", filter_type=""待揽件"")']]","[['1', 'open_logistics_send(app=京东, filter_type=待揽件)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7536
在京东中查看待揽件寄出快递揽收情况,"[['1', 'open_logistics_send(app=""京东"", filter_type=""待揽件"")']]","[['1', 'open_logistics_send(app=京东, filter_type=待揽件)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8789
在京东中查看待揽件寄的快递,"[['1', 'open_logistics_send(app=""京东"", filter_type=""待揽件"")']]","[['1', 'open_logistics_send(app=京东, filter_type=待揽件)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8141
在京东中查看已签收的我寄快递,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已签收"")']]","[['1', 'open_logistics_send(app=京东, filter_type=已签收)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1138
在京东中查看已签收的寄的快递,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已签收"")']]","[['1', 'open_logistics_send(app=京东, filter_type=已签收)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1137
在京东中查看签收的我寄的快递,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已签收"")']]","[['1', 'open_logistics_send(app=京东, filter_type=已签收)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.1138
在京东中搜索我取消的寄的快递信息,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已取消"")']]","[['1', 'open_logistics_send(app=京东, filter_type=已取消)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6483
在京东中查找购物车中的便宜货,"[['1', 'open_cart_content(app=""京东"", filter_type=""降价"")']]","[['1', 'search_cart_content(app=京东, search_info=便宜货)']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5140
在京东中查看待服务订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""待服务"")']]","[['1', 'open_orders_bought(app=京东, order_status=待使用)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.5802
在京东中查看最近的退换货处理进度,"[['1', 'open_orders_bought(app=""京东"", order_status=""退换售后"")']]","[['1', 'open_orders_bought(app=京东, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6309
在京东中打开售后页面查看退换状态,"[['1', 'open_orders_bought(app=""京东"", order_status=""退换售后"")']]","[['1', 'open_orders_bought(app=京东, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6307
在京东中查看我的退换货记录,"[['1', 'open_orders_bought(app=""京东"", order_status=""退换售后"")']]","[['1', 'open_orders_bought(app=京东, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6308
在京东中查看所有订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""无"")']]","[['1', 'open_orders_bought(app=京东, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4963
在京东中列出订全部订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""无"")']]","[['1', 'open_orders_bought(app=京东)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3315
在京东中查看全部订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""无"")']]","[['1', 'open_orders_bought(app=京东, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7402
在闲鱼中查看我发布的物品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""我发布的"")']]","[['1', 'open_orders_sold(app=闲鱼, order_status=我发布的)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8057
在闲鱼中查看退款中的商品,"[['1', 'open_orders_sold(app=""闲鱼"", order_status=""退款中"")']]","[['1', 'open_orders_bought(app=闲鱼, order_status=退款中)']]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2291
在闲鱼中查看我淘到的宝贝,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""无"")']]","[['1', 'open_orders_bought(app=""闲鱼"", order_status=""全部"")']]",0.0000,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.5000,0.5000,3.7388
在闲鱼中列出我的所有购买交易记录,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""全部"")']]","[['1', 'open_orders_bought(app=闲鱼, order_status=全部)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7219
在闲鱼中查看我买过的全部商品,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""全部"")']]","[['1', 'open_orders_bought(app=闲鱼, order_status=全部)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6557
在闲鱼中查看我买的商品的待收货订单,"[['1', 'open_orders_bought(app=""闲鱼"", order_status=""待收货"")']]","[['1', 'open_orders_bought(app=闲鱼, order_status=待收货)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9430
在抖音火山版中浏览我的订单详情,"[['1', 'open_orders_bought(app=""抖音火山版"", order_status=""无"")']]","[['1', 'open_orders_bought(app=抖音火山版, order_status=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8780
在抖音火山版中显示商城售后订单,"[['1', 'open_orders_bought(app=""抖音火山版"", order_status=""退款售后"")']]","[['1', 'open_orders_bought(app=抖音火山版, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9433
在抖音火山版中启动商城的相机功能,"[['1', 'open_camera_search(app=""抖音火山版"")']]","[['1', 'open_camera_search(app=抖音火山版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6234
在抖音火山版中开启商城相机功能,"[['1', 'open_camera_search(app=""抖音火山版"")']]","[['1', 'open_camera_search(app=抖音火山版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6235
在抖音火山版中打开商城相机功能,"[['1', 'open_camera_search(app=""抖音火山版"")']]","[['1', 'open_camera_search(app=抖音火山版)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9495
在唯品会中浏览全部订单记录,"[['1', 'open_orders_bought(app=""唯品会"", order_type=""无"")']]","[['1', 'open_orders_bought(app=唯品会)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0143
在唯品会中显示所有订单,"[['1', 'open_orders_bought(app=""唯品会"", order_type=""无"")']]","[['1', 'open_orders_bought(app=唯品会)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9493
在唯品会中查看全部订单,"[['1', 'open_orders_bought(app=""唯品会"", order_type=""无"")']]","[['1', 'open_orders_bought(app=唯品会)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7364
在唯品会中查看我收藏的文艺小物,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=唯品会, filter_type=无, order_type=无)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.1977
在唯品会中查看我收藏的商品,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=唯品会)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5717
在唯品会中查看我的收藏,"[['1', 'open_favorite_goods(app=""唯品会"", order_type=""无"", filter_type=""无"")']]","[['1', 'open_favorite_goods(app=唯品会)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.5069
在唯品会中进入退换售后部分,"[['1', 'open_orders_bought(app=""唯品会"", order_type=""退换售后"")']]","[['1', 'open_orders_bought(app=唯品会, order_status=退换售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8393
在得物中清空搜索框内容,"[['1', 'delete_search_history(app=""得物"")']]","[['1', 'delete_search_history(app=得物)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2760
在得物中清空搜索框,"[['1', 'delete_search_history(app=""得物"")']]","[['1', 'delete_search_history(app=得物)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2762
在得物中处理商品退货申请,"[['1', 'open_orders_bought(app=""得物"", order_type=""退换售后"")']]","[['1', 'open_orders_bought(app=得物, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6444
在得物中操作退款：商品有问题需要申请售后,"[['1', 'open_orders_bought(app=""得物"", order_type=""退换售后"")']]","[['1', 'open_orders_bought(app=得物, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6437
在得物中发起球鞋退款,"[['1', 'open_orders_bought(app=""得物"", order_type=""退换售后"")']]","[['1', 'open_orders_bought(app=得物, order_status=退款售后)']]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.3068
在得物中查看想要的劳力士手表,"[['1', 'open_cart_content(app=""得物"", filter_type=""无"")']]","[['1', 'open_cart_content(app=得物, filter_type=无)']] 

注意，这里的工具调用可能并不完全符合实际情况，因为提供的工具列表中并没有直接针对搜索特定商品的功能，而是在app中查看购物车中指定类型的商品。所以这里使用了""无""作为filter_type，表示不进行任何过滤，直接打开得物的购物车。但根据实际需求，可能需要一个能够搜索特定商品的工具。",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1670
