user_prompt_task,ground_truth,model_output,is_perfect_match,fn_accuracy,required_param_recall,param_f1,param_bleu_1,param_bleu_2,param_bleu_3,param_bleu_4,param_rouge_1,param_rouge_2,param_rouge_l,delay_seconds
在抖音极速版中搜索商城店铺‘旅行收纳神器’按人气排序,"[['1', 'search_stores(app=""抖音极速版"", search_info=""旅行收纳神器"", order_type=""人气"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音极速版', 'search_info': '旅行收纳神器', 'order_type': '人气'}}]",0.0000,1.0000,1.0000,0.8571,1.0000,1.0000,0.6667,0.6667,1.0000,1.0000,1.0000,1.4993
在抖音极速版中搜索商城购物车内的实验室设备,"[['1', 'search_cart_content(app=""抖音极速版"", search_info=""实验室设备"")']]","[{'name': 'search_cart_content', 'parameters': {'app': '抖音极速版', 'search_info': '实验室设备'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0758
在抖音极速版中搜索‘实验耗材’订单,"[['1', 'search_order(app=""抖音极速版"", search_info=""实验耗材"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '抖音极速版', 'search_info': '实验耗材'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1872
在抖音极速版中调出商城搜索历史记录,"[['1', 'open_search_history(app=""抖音极速版"")']]","[{'name': 'open_search_history', 'parameters': {'app': '抖音极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7424
在抖音极速版中调出我的订单信息,"[['1', 'open_orders_bought(app=""抖音极速版"", order_status=""无"")']]","[[""1"", ""search_order(app='抖音极速版', search_info='我的订单信息')""]]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7887
在抖音极速版中显示购物车库存商品,"[['1', 'open_cart_content(app=""抖音极速版"", filter_type=""有货"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '抖音极速版', 'filter_type': '有货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1910
在抖音中打开客服页面,"[['1', 'open_customer_service(app=""抖音"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '抖音'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8578
在抖音商城中查看量化投资书籍的最新版本,"[['1', 'search_goods(app=""抖音"", search_info=""量化投资书籍"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音商城', 'search_info': '量化投资书籍', 'order_type': '综合 '}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.4444,0.3333,0.3333,0.5556,0.5000,0.5556,1.4333
在抖音商城中搜索店铺中的投资工具按人气排序,"[['1', 'search_stores(app=""抖音"", search_info=""投资工具"", order_type=""人气"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音商城', 'search_info': '投资工具', 'order_type': '人气'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7778,0.3333,0.3333,0.8889,0.8333,0.8889,1.3834
在抖音商城中查找购物车中的“诗集”,"[['1', 'search_cart_content(app=""抖音"", search_info=""诗集"")']]","[{'name': 'search_cart_content', 'parameters': {'app': '抖音商城', 'search_info': '诗集'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.0000,0.0000,0.8333,0.7500,0.8333,1.1153
在抖音商城中搜索购物车中的实验器材,"[['1', 'search_cart_content(app=""抖音"", search_info=""实验器材"")']]","[{'name': 'search_cart_content', 'parameters': {'app': '抖音商城', 'search_info': '实验器材'}}]",0.0000,1.0000,1.0000,1.0000,0.7500,0.6667,0.5000,0.5000,0.8333,0.7500,0.8333,1.1148
在抖音商城中搜索'高端腕表'按价格从高到低排序,"[['1', 'search_goods(app=""抖音"", search_info=""高端腕表"", order_type=""价格从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音商城', 'search_info': '高端腕表', 'order_type': '价格从高到低'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7778,0.6667,0.6667,0.8889,0.8333,0.8889,1.5379
在抖音商城中搜索财经分析工具并按综合排序,"[['1', 'search_goods(app=""抖音"", search_info=""财经分析工具"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音商城', 'search_info': '财经分析工具', 'order_type': '综合 '}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7778,0.6667,0.3333,0.8889,0.8333,0.8889,1.4055
在抖音极速版商城中搜索量化投资课程店铺,"[['1', 'search_stores(app=""抖音极速版"", search_info=""量化投资课程店铺"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音极速版商城', 'search_info': '量化投资课程店铺'}}]",0.0000,1.0000,1.0000,0.6667,0.8571,0.8333,0.8000,0.7500,0.9167,0.9000,0.9167,1.2569
在抖音商城中搜索股票分析工具按销量排序,"[['1', 'search_goods(app=""抖音"", search_info=""股票分析工具"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音商城', 'search_info': '股票分析工具', 'order_type': '销量'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7778,0.3333,0.3333,0.8889,0.8333,0.8889,1.3863
在抖音商城中搜索精密仪器相关店铺,"[['1', 'search_stores(app=""抖音"", search_info=""精密仪器"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音商城', 'search_info': '精密仪器'}}]",0.0000,1.0000,1.0000,0.6667,0.7500,0.6667,0.5000,0.5000,0.8333,0.7500,0.8333,1.0780
在抖音商城中搜索实验室防护服店铺并按销量排序,"[['1', 'search_stores(app=""抖音"", search_info=""实验室防护服"", order_type=""销量"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音商城', 'search_info': '实验室防护服', 'order_type': '销量'}}]",0.0000,1.0000,1.0000,0.8571,0.8333,0.7778,0.3333,0.3333,0.8889,0.8333,0.8889,1.3864
在抖音商城中搜索“显微镜”按价格从低到高排序,"[['1', 'search_goods(app=""抖音"", search_info=""显微镜"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '抖音商城', 'search_info': '显微镜', 'order_type': '价格从低到高'}}]",0.0000,1.0000,1.0000,1.0000,0.8333,0.7778,0.6667,0.3333,0.8889,0.8333,0.8889,1.4944
在抖音商城中检索待支付订单,"[['1', 'open_orders_bought(app=""抖音"", order_status=""待付款"")']]","[{'name': 'search_order', 'parameters': {'app': '抖音商城', 'search_info': '待支付订单', 'order_status': '待付款'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.3639
在抖音应用中检索商城订单物流信息,"[['1', 'open_logistics_receive(app=""抖音"", filter_type=""无"")']]","[[""1"", ""open_logistics_receive(app=抖音)""]]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4865
在抖音中执行签到操作以获取积分,"[['1', 'sign_in(app=""抖音"", page_type=""积分"")']]","[{'name': 'sign_in', 'parameters': {'app': '抖音'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.6156
在抖音中查看商城搜索记录,"[['1', 'open_search_history(app=""抖音"")']]","[{'name': 'open_search_history', 'parameters': {'app': '抖音'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6535
在抖音中搜索离心机商城店铺并按综合排序,"[['1', 'search_stores(app=""抖音"", search_info=""离心机"", order_type=""综合 "")']]","[{'name': 'search_stores', 'parameters': {'app': '抖音', 'search_info': '离心机商城', 'order_type': '综合 '}}]",0.0000,1.0000,1.0000,1.0000,0.8667,0.8333,0.4444,0.0000,0.9167,0.8889,0.9167,1.3710
在京东中查看最新款金融分析仪并按综合排序展示结果,"[['1', 'search_goods(app=""京东"", search_info=""最新款金融分析仪"", order_type=""综合 "")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '金融分析仪', 'order_type': '综合 '}}]",0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.6667,0.3333,0.9231,0.9091,0.9231,1.3435
在京东中查看财经书籍的订单,"[['1', 'search_order(app=""京东"", search_info=""财经书籍"", order_status=""无"")']]","[{'name': 'search_order', 'parameters': {'app': '京东', 'search_info': '财经书籍'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0355
在京东中查找按评论数从高到低排序的诗集,"[['1', 'search_goods(app=""京东"", search_info=""诗集"", order_type=""按评论数从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '诗集', 'order_type': '按评论数从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5452
在京东中查看待付款订单,"[['1', 'open_orders_bought(app=""京东"", order_status=""待付款"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '京东', 'order_status': '待付款'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1123
在京东中查看我的快递运输状态,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""无"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '运输中'}}]",0.0000,1.0000,1.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.5000,0.5000,1.1177
在京东中查看我寄快递的已揽件状态,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已揽件"")']]","[{'name': 'open_logistics_send', 'parameters': {'app': '京东'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7688
在京东中查看已取消的收快递,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""已取消"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '已取消'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0894
在京东中查看拒收的快递记录,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""已拒收"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '已拒收'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1163
在京东中查找多功能料理机,"[['1', 'search_goods(app=""京东"", search_info=""多功能料理机"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '多功能料理机'}}]",0.0000,1.0000,1.0000,0.8000,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0752
在京东中查找文艺咖啡馆的店铺,"[['1', 'search_stores(app=""京东"", search_info=""文艺咖啡馆"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '京东', 'search_info': '文艺咖啡馆'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0752
在京东商城中查看关注店铺里的古典音乐专辑店铺,"[['1', 'search_in_favorite_stores(app=""京东"", search_info=""古典音乐专辑"")']]","[{'name': 'open_favorite_stores', 'parameters': {'app': '京东商城', 'filter_type': '古典音乐专辑店铺'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2004
在京东中搜索商品收藏中的精密电子显微镜,"[['1', 'search_in_favorite_goods(app=""京东"", search_info=""精密电子显微镜"")']]","[{'name': 'search_in_favorite_goods', 'parameters': {'app': '京东', 'search_info': '精密电子显微镜'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1715
在京东中搜索显微镜按评论数降序排列,"[['1', 'search_goods(app=""京东"", search_info=""显微镜"", order_type=""按评论数从高到低"")']]","[{'name': 'search_goods', 'parameters': {'app': '京东', 'search_info': '显微镜', 'order_type': '按评论数从高到低'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5150
在京东中搜索专业刀具的店铺,"[['1', 'search_stores(app=""京东"", search_info=""专业刀具"", order_type=""无"", filter_type=""无"")']]","[{'name': 'search_stores', 'parameters': {'app': '京东', 'search_info': '专业刀具'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.5000,0.5000,1.0000,1.0000,1.0000,1.0512
在京东中访问购物车并筛选送礼商品,"[['1', 'open_cart_content(app=""京东"", filter_type=""送礼"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '京东', 'filter_type': '送礼'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0848
在京东中访问客户服务界面,"[['1', 'open_customer_service(app=""京东"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '京东'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7667
在京东中显示所有发票,"[['1', 'open_invoice_page(app=""京东"", page_type=""全部发票"")']]","[{'name': 'open_invoice_page', 'parameters': {'app': '京东', 'page_type': '全部发票'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1077
在京东中查看我取消的寄快递记录,"[['1', 'open_logistics_send(app=""京东"", filter_type=""已取消"")']]","[{'name': 'open_logistics_send', 'parameters': {'app': '京东', 'filter_type': '已取消'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1074
在京东中查询当前派送中的快递状态,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""派送中"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '派送中'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1575
在京东中查询我的待揽件快递状态,"[['1', 'open_logistics_receive(app=""京东"", filter_type=""待揽件"")']]","[{'name': 'open_logistics_receive', 'parameters': {'app': '京东', 'filter_type': '待揽件'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1574
在京东中搜索购物车中的园艺工具套装,"[['1', 'search_cart_content(app=""京东"", search_info=""园艺工具套装"")']]","[{'name': 'search_cart_content', 'parameters': {'app': '京东', 'search_info': '园艺工具套装'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1721
在京东中显示购物车凑单商品列表,"[['1', 'open_cart_content(app=""京东"", filter_type=""凑单"")']]","[{'name': 'open_cart_content', 'parameters': {'app': '京东', 'filter_type': '凑单'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0664
在京东中执行签到操作以领取京豆,"[['1', 'sign_in(app=""京东"", page_type=""无"")']]","[{'name': 'sign_in', 'parameters': {'app': '京东'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,0.0000,0.0000,1.0000,1.0000,1.0000,0.7078
在快手中的商城搜索古典诗集,"[['1', 'search_goods(app=""快手"", search_info=""古典诗集"", order_type=""无"")']]","[{'name': 'search_goods', 'parameters': {'app': '快手商城', 'search_info': '古典诗集'}}]",0.0000,1.0000,1.0000,0.8000,0.7500,0.6667,0.5000,0.5000,0.8333,0.7500,0.8333,1.1129
在快手极速版中查看‘诗集’订单,"[['1', 'search_order(app=""快手极速版"", search_info=""诗集"", order_status=""无"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手极速版', 'order_status': '无'}}]",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.1772
在快手极速版中查看商城的售后订单,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""退款售后"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手极速版', 'order_status': '退款售后'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.2303
在快手极速版中的商城查找诗集并按价格从低到高排序,"[['1', 'search_goods(app=""快手极速版"", search_info=""诗集"", order_type=""价格从低到高"")']]","[{'name': 'search_goods', 'parameters': {'app': '快手极速版', 'search_info': '诗集', 'order_type': '价格从低到高'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.5584
在快手极速版中的商城搜索'手工陶瓷杯'按销量排序,"[['1', 'search_goods(app=""快手极速版"", search_info=""手工陶瓷杯"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '快手极速版', 'search_info': '手工陶瓷杯', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.4553
在快手极速版中调出商城搜索历史记录,"[['1', 'open_search_history(app=""快手极速版"")']]","[{'name': 'open_search_history', 'parameters': {'app': '快手极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8580
在快手极速版中执行赚钱签到领金币操作,"[['1', 'sign_in(app=""快手极速版"", page_type=""金币"")']]","[{'name': 'sign_in', 'parameters': {'app': '快手极速版'}}]",0.0000,1.0000,1.0000,0.6667,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8039
在快手极速版中导航至商城界面查看待发货订单列表,"[['1', 'open_orders_bought(app=""快手极速版"", order_status=""待发货"")']]","[{'name': 'open_orders_bought', 'parameters': {'app': '快手极速版', 'order_status': '待发货'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.1722
在快手极速版中联系官方客服,"[['1', 'open_customer_service(app=""快手极速版"")']]","[{'name': 'open_customer_service', 'parameters': {'app': '快手极速版'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.8633
在快手极速版中搜索商城中的'PCR试剂盒'并按销量排序,"[['1', 'search_goods(app=""快手极速版"", search_info=""PCR试剂盒"", order_type=""销量"")']]","[{'name': 'search_goods', 'parameters': {'app': '快手极速版', 'search_info': 'PCR试剂盒', 'order_type': '销量'}}]",1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.3950
在快手极速版中显示购物车内容,"[['1', 'open_cart_content(app=""快手极速版"", filter_type=""无"")']]","[[""1"", ""open_cart_content(app=快手极速版)""]]",0.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6319
