大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,得物,帮我到毒上找找有没有新款的卫衣。,在毒中搜索新款的卫衣,在得物中搜索商品<搜索内容>筛选新品,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,帮我搜索得物上的连衣裙，筛选条件是500元以下。,在得物中搜索连衣裙筛选500元以下,在得物中搜索商品<搜索内容>筛选<筛选条件>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-物流,得物,帮我查一下得物毒上那双Nike球鞋的物流信息。,在得物毒中查看Nike球鞋订单的物流单号,在得物中查看<搜索内容>订单的物流单号,"[{""name"": ""open_order_tracking_number(app, search_info_slot)"", ""description"": ""在app中查询指定订单的物流单号""}]"
购物-物流,得物,帮我直接联系得物毒客服，要咨询dw平台上买的篮球服订单的快递电话。,在dw平台中拨打篮球服订单的快递电话,在得物中拨打<搜索内容>订单的快递电话,"[{""name"": ""call_order_courier(app, search_info_slot)"", ""description"": ""在app中拨打指定订单的快递电话""}]"
购物-物流,得物,毒APP上买的Switch游戏机还没发货，快帮我催一下！,在毒APP中给Switch游戏机订单催发货,在得物中给<搜索内容>订单催发货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,得物,毒app上能不能帮我给外套的订单加急配送一下？,在毒app中给外套订单催加急配送,在得物中给<搜索内容>订单催配送,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-物流,得物,帮我给得物上的Air Jordan 1球鞋订单确认收货。,在得物中给Air Jordan 1球鞋订单确认收货,在得物中给<搜索内容>订单确认收货,"[{""name"": ""manage_order_logistics_status(app, search_info_slot, action_type)"", ""description"": ""在app中管理指定订单的物流状态,包括催发货,催配送,确认收货""}]"
购物-订单,得物,YoYo，帮我给得物里的Supreme x Nike联名卫衣订单申请换货售后。,在得物中给Supreme x Nike联名卫衣订单申请换货售后,在得物中给<搜索内容>订单申请售后,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-订单,得物,YoYo，帮我给得物上的手机壳订单申请换货且原因为发货慢,在得物中给手机壳订单申请换货且原因为发货慢,在得物中给<搜索内容>订单申请<售后类型>且原因为<原因>,"[{""name"": ""apply_after_sales(app, search_info_slot, after_sales_type, reason_slot)"", ""description"": ""在app应用程序中搜索订单,并申请售后""}]"
购物-评价,得物,帮我给得物上买的这件卫衣写个好评，内容要真实。,在得物中给卫衣订单好评,在得物中评价<搜索内容>订单,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,得物,毒app上那个蓝牙耳机订单我要评3星，怎么操作？,在毒app中评价蓝牙耳机订单且评3星,在得物中评价<搜索内容>订单且星级为<星级>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,得物,我在毒上哪里能找到最近买的卫衣订单进行评价？想添加评价内容为“衣服有点起球，体验一般”。,在毒中评价卫衣订单且添加评价内容为衣服有点起球，体验一般,在得物中评价<搜索内容>订单且评价内容为<文本内容>,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,得物,帮我给得物上的手机壳订单写个好评，并上传图片。,在得物中评价手机壳订单并上传图片,在得物中评价<搜索内容>订单并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-评价,得物,我在毒APP买了这件潮牌卫衣，现在想给订单评4星，评价内容是“版型不错但颜色有点偏差”，同时上传几张实物图，请YoYo帮我操作一下。,在毒APP中评价潮牌卫衣订单，评4星，评价内容为版型不错但颜色有点偏差，并上传实物图,在得物中评价<搜索内容>订单，星级为<星级>，评价内容为<文本内容>，并上传图片,"[{""name"": ""rate_order(app, search_info_slot, rating_slot, review_text_slot, upload_images)"", ""description"": ""在app应用程序评价商城中的指定订单""}]"
购物-搜索,转转,转转二手有没有卖笔记本电脑的？,在转转二手中搜索笔记本电脑,在转转中搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,转转,YoYo，在转转市场里怎么查看这款耳机的用户评价？,在转转市场中打开耳机的用户评价,在转转中打开<搜索内容>的评论,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,转转,帮我打开转转二手中运动鞋的规格选项。,在转转二手中打开运动鞋的规格选项,在转转中打开<搜索内容>的规格,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,转转,转转市场里能不能查一下连衣裙的搜索设置？,在转转市场中打开连衣裙的参数,在转转中打开<搜索内容>的参数,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-打开,转转,YoYo，帮我打开转转二手里这款手机壳的详情页。,在转转二手中打开手机壳的详情页,在转转中打开<搜索内容>的详情,"[{""name"": ""open_goods_page(app, search_info_slot, page_type)"", ""description"": ""通过商品名称找到并打开其详情页面,可以指定子页面,例如评论、规格、参数、详情等""}]"
购物-搜索,转转,YOYO，帮我看看转转上那双Nike Air Max运动鞋送到上海市浦东新区张江镇金科路123号要多久？,在转转中查看Nike Air Max运动鞋送达上海市浦东新区张江镇金科路123号的时间,在转转中查看<搜索内容>送达<地址>的时间,"[{""name"": ""search_delivery_time(app, search_info_slot, address_slot)"", ""description"": ""搜索一件商品并根据给出的地址查询该商品送达该地址的预估运送时间""}]"
购物-购物车,转转,我想在转转二手里加一件夏季连衣裙到购物车里。,在转转二手中加一件夏季连衣裙到购物车,在转转中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-下单,转转,我想在转转市场里买一双运动鞋，帮我下单。,在转转市场中下单一双运动鞋,在转转中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,转转,在转转市场里下单一双42码的运动鞋。,在转转市场中下单一双42码的运动鞋,在转转中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,转转,转转二手上能搜到戴森吹风机吗，我想下单1个。,在转转二手中下单1个戴森吹风机,在转转中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,转转,我想在转转市场里找找看有没有儿童玩具，然后直接送到上海市浦东新区张江镇碧波路690号10栋302室。,在转转市场中下单儿童玩具送至上海市浦东新区张江镇碧波路690号10栋302室,在转转中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,转转,帮我用银行卡支付在转转二手买个保温杯。,在转转二手中用银行卡支付下单保温杯,在转转中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,转转,我想在转转市场买一双42码的运动鞋，用支付宝付款，发货地址填海淀区中关村大街58号学院公寓B座602室。,在转转市场中下单一双42码的运动鞋用支付宝付款送至海淀区中关村大街58号学院公寓B座602室,在转转中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,转转,帮我把转转上的运动鞋收藏起来。,在转转中收藏运动鞋,在转转中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-搜索,转转,帮我搜一下转转上的手机壳，型号是iPhone 13。,在转转中搜索手机壳筛选型号为iPhone 13,在转转中搜索<搜索内容>筛选型号为<型号>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
