query,plan,ground_truth,pred_tool_1,pred_score_1,pred_tool_2,pred_score_2,pred_tool_3,pred_score_3,pred_tool_4,pred_score_4,pred_tool_5,pred_score_5,pred_tool_6,pred_score_6,pred_tool_7,pred_score_7,pred_tool_8,pred_score_8,pred_tool_9,pred_score_9,pred_tool_10,pred_score_10,标注结果（n=1）,标注结果（n=3）,标注结果（n=5）
给我查找唯品会中查看购物车中近期加购商品,在$唯品会$中查看购物车中近期加购商品,open_cart_content,"open_cart_content(app, filter_type, filter_detail_slot)",0.999999995,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.927582755,"open_orders_bought(app, order_status, filter_detail_slot)",0.848753898,"search_order(app, search_info_slot, order_status)",0.842874438,open_search_history(app),0.834224752,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.789862181,"open_logistics_receive(app, filter_type)",0.786225757,"open_invoice_page(app, page_type)",0.750880823,"open_customer_service(app, order_slot, store_slot)",0.744263154,"sign_in(app, page_type)",0.726211315,1,1,1
唯品会中购物车中近期加购商品页面在哪里可以找到,在$唯品会$中查找购物车中近期加购商品页面,open_cart_content,"open_cart_content(app, filter_type, filter_detail_slot)",0.999999995,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.919853414,"search_order(app, search_info_slot, order_status)",0.846104931,"open_orders_bought(app, order_status, filter_detail_slot)",0.824376521,open_search_history(app),0.82243981,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.79995115,"open_logistics_receive(app, filter_type)",0.767293921,"search_cart_content(app, search_info_slot)",0.75923208,"open_customer_service(app, order_slot, store_slot)",0.739860858,delete_search_history(app),0.736997326,1,1,1
给我查找唯品会中查看购物车中降价商品,在$唯品会$中查看购物车中降价商品,open_cart_content,"open_cart_content(app, filter_type, filter_detail_slot)",0.999999995,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.888092054,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.84491394,"search_order(app, search_info_slot, order_status)",0.827075547,"open_orders_bought(app, order_status, filter_detail_slot)",0.806670886,open_search_history(app),0.803298861,"open_customer_service(app, order_slot, store_slot)",0.754549711,"open_logistics_receive(app, filter_type)",0.751527051,"open_invoice_page(app, page_type)",0.736210944,delete_search_history(app),0.71757851,1,1,1
唯品会中购物车中降价商品页面在哪里可以找到,在$唯品会$中查找购物车中降价商品页面,open_cart_content,"open_cart_content(app, filter_type, filter_detail_slot)",0.999999995,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.874788069,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.86915635,"search_order(app, search_info_slot, order_status)",0.837134582,open_search_history(app),0.802983496,"open_orders_bought(app, order_status, filter_detail_slot)",0.793395218,"open_customer_service(app, order_slot, store_slot)",0.746053468,"open_logistics_receive(app, filter_type)",0.743495465,delete_search_history(app),0.729138832,"open_invoice_page(app, page_type)",0.72633062,1,1,1
给我查找唯品会中查看购物车中有货商品,在$唯品会$中查看购物车中有货商品,open_cart_content,"open_cart_content(app, filter_type, filter_detail_slot)",0.999999995,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.851888968,"search_order(app, search_info_slot, order_status)",0.837865047,"open_orders_bought(app, order_status, filter_detail_slot)",0.824558347,"open_logistics_receive(app, filter_type)",0.82021245,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.814444025,open_search_history(app),0.782247451,"open_customer_service(app, order_slot, store_slot)",0.777373177,"open_invoice_page(app, page_type)",0.751269284,"search_cart_content(app, search_info_slot)",0.745671654,1,1,1
唯品会中购物车中有货商品在哪里可以找到,在$唯品会$中查找购物车中有货商品,open_cart_content,"open_cart_content(app, filter_type, filter_detail_slot)",0.999999995,"search_order(app, search_info_slot, order_status)",0.851039803,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.846595905,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.823422437,"open_orders_bought(app, order_status, filter_detail_slot)",0.801550228,"open_logistics_receive(app, filter_type)",0.78519735,"open_customer_service(app, order_slot, store_slot)",0.774981572,open_search_history(app),0.774448552,"search_cart_content(app, search_info_slot)",0.757081197,"open_invoice_page(app, page_type)",0.73487548,1,1,1
给我查找唯品会中进行签到,在$唯品会$中进行签到,sign_in,"sign_in(app, page_type)",0.999999995,"open_customer_service(app, order_slot, store_slot)",0.725065411,"search_order(app, search_info_slot, order_status)",0.695893363,"open_cart_content(app, filter_type, filter_detail_slot)",0.692214464,"open_logistics_receive(app, filter_type)",0.684899912,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.673521589,"open_invoice_page(app, page_type)",0.672251946,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.671326267,"open_orders_bought(app, order_status, filter_detail_slot)",0.661038187,open_search_history(app),0.648319045,1,1,1
唯品会中签到页面在哪里可以找到,在$唯品会$中查找签到页面,sign_in,"sign_in(app, page_type)",0.999999995,"open_customer_service(app, order_slot, store_slot)",0.765856835,"search_order(app, search_info_slot, order_status)",0.763568555,"open_cart_content(app, filter_type, filter_detail_slot)",0.749134246,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.74192072,"open_logistics_receive(app, filter_type)",0.738004089,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.733306521,"open_orders_bought(app, order_status, filter_detail_slot)",0.727239475,"open_invoice_page(app, page_type)",0.721719968,open_search_history(app),0.718268964,1,1,1
给我查找唯品会中打开相机功能,在$唯品会$中打开相机功能,open_camera_search,open_camera_search(app),0.972180736,"open_customer_service(app, order_slot, store_slot)",0.934510502,"sign_in(app, page_type)",0.933068894,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.928788281,"open_invoice_page(app, page_type)",0.927257473,"search_order(app, search_info_slot, order_status)",0.925619018,"open_cart_content(app, filter_type, filter_detail_slot)",0.922790077,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.888860922,open_search_history(app),0.862646599,"open_logistics_receive(app, filter_type)",0.861522312,1,1,1
唯品会中相机功能在哪里打开,在$唯品会$中打开相机功能,open_camera_search,open_camera_search(app),0.972180736,"open_customer_service(app, order_slot, store_slot)",0.934510502,"sign_in(app, page_type)",0.933068894,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.928788281,"open_invoice_page(app, page_type)",0.927257473,"search_order(app, search_info_slot, order_status)",0.925619018,"open_cart_content(app, filter_type, filter_detail_slot)",0.922790077,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.888860922,open_search_history(app),0.862646599,"open_logistics_receive(app, filter_type)",0.861522312,1,1,1
给我查找唯品会中找一下搜索历史,在$唯品会$中查找搜索历史,open_search_history,open_search_history(app),0.998609669,delete_search_history(app),0.939355905,"search_order(app, search_info_slot, order_status)",0.845260763,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.818269946,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.795101898,"open_orders_bought(app, order_status, filter_detail_slot)",0.776150279,"open_cart_content(app, filter_type, filter_detail_slot)",0.725976171,"open_customer_service(app, order_slot, store_slot)",0.686390963,"open_logistics_receive(app, filter_type)",0.684009966,"open_invoice_page(app, page_type)",0.681371731,1,1,1
唯品会中搜索历史在哪里,在$唯品会$中查看搜索历史,open_search_history,open_search_history(app),0.999999995,delete_search_history(app),0.905446101,"search_order(app, search_info_slot, order_status)",0.849913736,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.815959979,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.813688301,"open_orders_bought(app, order_status, filter_detail_slot)",0.803180432,"open_cart_content(app, filter_type, filter_detail_slot)",0.752668035,"open_logistics_receive(app, filter_type)",0.71032116,"open_invoice_page(app, page_type)",0.705146579,"open_customer_service(app, order_slot, store_slot)",0.691826617,1,1,1
给我查找唯品会中清除搜索历史,在$唯品会$中清除搜索历史,delete_search_history,delete_search_history(app),0.999999995,open_search_history(app),0.896757431,"search_order(app, search_info_slot, order_status)",0.760197005,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.739166254,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.720537025,"open_orders_bought(app, order_status, filter_detail_slot)",0.698310054,"open_cart_content(app, filter_type, filter_detail_slot)",0.661048591,"open_customer_service(app, order_slot, store_slot)",0.648755932,"open_logistics_receive(app, filter_type)",0.617695957,"open_invoice_page(app, page_type)",0.607979087,1,1,1
唯品会中清除历史在哪里,在$唯品会$中清除搜索历史,delete_search_history,delete_search_history(app),0.999999995,open_search_history(app),0.896757431,"search_order(app, search_info_slot, order_status)",0.760197005,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.739166254,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.720537025,"open_orders_bought(app, order_status, filter_detail_slot)",0.698310054,"open_cart_content(app, filter_type, filter_detail_slot)",0.661048591,"open_customer_service(app, order_slot, store_slot)",0.648755932,"open_logistics_receive(app, filter_type)",0.617695957,"open_invoice_page(app, page_type)",0.607979087,1,1,1
帮我在得物中找一下搜索历史,在$得物$中查找搜索历史,open_search_history,open_search_history(app),0.999999995,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.849022997,"search_order(app, search_info_slot, order_status)",0.832065163,delete_search_history(app),0.772463331,"open_orders_bought(app, order_status, filter_detail_slot)",0.742833342,"open_logistics_receive(app, filter_type)",0.705539869,"open_customer_service(app, order_slot, store_slot)",0.685586831,"search_cart_content(app, search_info_slot)",0.67650166,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.667493272,"open_invoice_page(app, page_type)",0.659842887,1,1,1
得物的搜索历史在哪里,在$得物$中查看搜索历史,open_search_history,open_search_history(app),0.999999995,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.842605654,"search_order(app, search_info_slot, order_status)",0.831751294,"open_orders_bought(app, order_status, filter_detail_slot)",0.77081436,delete_search_history(app),0.743701844,"open_logistics_receive(app, filter_type)",0.728594036,"open_customer_service(app, order_slot, store_slot)",0.696836357,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.69239478,"open_invoice_page(app, page_type)",0.677150687,"search_cart_content(app, search_info_slot)",0.676192513,1,1,1
帮我在得物中清除搜索历史,在$得物$中清除搜索历史,delete_search_history,open_search_history(app),0.966279922,delete_search_history(app),0.902200694,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.818894748,"search_order(app, search_info_slot, order_status)",0.794775311,"open_orders_bought(app, order_status, filter_detail_slot)",0.699436472,"open_customer_service(app, order_slot, store_slot)",0.69159687,"open_logistics_receive(app, filter_type)",0.675367556,"search_cart_content(app, search_info_slot)",0.639200044,"open_invoice_page(app, page_type)",0.637954066,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.632912512,0,1,1
得物的清除搜索历史在哪里,在$得物$中清除搜索历史,delete_search_history,open_search_history(app),0.966279922,delete_search_history(app),0.902200694,"search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)",0.818894748,"search_order(app, search_info_slot, order_status)",0.794775311,"open_orders_bought(app, order_status, filter_detail_slot)",0.699436472,"open_customer_service(app, order_slot, store_slot)",0.69159687,"open_logistics_receive(app, filter_type)",0.675367556,"search_cart_content(app, search_info_slot)",0.639200044,"open_invoice_page(app, page_type)",0.637954066,"open_favorite_goods(app, filter_type, filter_detail_slot, order_type)",0.632912512,0,1,1
