大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-物流,抖音极速版,抖音极速版里面能查物流信息吗？我的包裹哪些在派送中？,在抖音极速版中查看派送中包裹的物流信息,在抖音极速版的商城中查看派送中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,抖音极速版,YoYo，快帮我查一下抖音极速版里的商城订单运送中物流状态。,在抖音极速版中查看运送中物流状态,在抖音极速版的商城中查看运送中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,快手,YoYo，帮我看看快手里的商城物流页面。,在快手中查看商城物流页面,在快手的商城中查看订单物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,快手极速版,YoYo，帮我查一下快手极速版里的订单物流信息。,在快手极速版中查看订单物流信息,在快手极速版的商城中查看订单物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,YoYo，我在拼夕夕下单的东西显示物流信息异常，怎么查一下？,在拼夕夕中查看物流信息,在拼多多中查物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,YoYo，我在拼多多买的商品收件物流信息在哪看？,在拼多多中查看商品收件物流信息,在拼多多中查我的收件物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,我在拼夕夕里怎么查询待发货的物流信息啊？,在拼夕夕中查询待发货的物流信息,在拼多多中查看待发货物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,我想在拼多多里面查一下我的运输中的包裹到哪了。,在拼多多中查看运输中的包裹状态,在拼多多中查看运输中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,YoYo，在拼夕夕里怎么查询正在派送的物流信息？,在拼夕夕中查询正在派送的物流信息,在拼多多中查看派件中物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,快告诉我拼多多怎么查待取件物流！,在拼多多中查看待取件物流,在拼多多中查看待取件物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,pdd上的包裹状态是已签收的物流信息在哪里查,在pdd中查看已签收的物流信息,在拼多多中查看已签收物流,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,我想在PDD上查寄件的物流信息，该怎么操作呢？,在PDD中查看寄件的物流信息,在拼多多中查我的寄件物流,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,YoYo，在拼夕夕里怎么查待寄出的物流信息？,在拼夕夕中查看待寄出的物流信息,在拼多多中查看待寄出物流,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,YoYo，我在拼多多上怎么查已寄出的包裹的物流信息啊？,在拼多多中查看已寄出的包裹物流信息,在拼多多中查看已寄出物流,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,拼多多,我想在PDD查询已取消的物流。,在PDD中查询已取消的物流,在拼多多中查看已取消物流,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,我想在淘宝商城里查看我的快递物流进度。,在淘宝商城中查看我的快递物流进度,在淘宝中查看我的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,YoYo，快帮我看看淘宝网里我的取件信息在哪？,在淘宝网中查看我的取件信息,在淘宝中查看取件信息,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,YoYo，帮我查一下淘宝商城里有哪些待取件的快递吧。,在淘宝商城中查看待取件的快递,在淘宝中查看待取件的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,我想在淘宝网查看派送中的快递信息，能帮我查一下吗？,在淘宝网中查看派送中的快递信息,在淘宝中查看派送中的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,快帮我打开淘宝，我要看运输中的快递物流进度！,在淘宝中查看运输中的快递物流进度,在淘宝中查看运输中的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,YoYo，快帮我看看淘宝里待发货的快递有哪些。,在淘宝中查看待发货的快递,在淘宝中查看待发货的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,YoYo，帮我查一下淘宝商城里哪些快递已经显示签收了。,在淘宝商城中查看已显示签收的快递,在淘宝中查看已签收的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,淘宝网的寄件详情在哪里看？有人知道吗？,在淘宝网中查看寄件详情,在淘宝中查看寄件信息,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,YoYo助手，快帮我查一下淘宝里的待寄件列表！,在淘宝中查看待寄件列表,在淘宝中查看待寄出的寄件,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,快帮我查查淘宝上有哪些待支付的寄件！,在淘宝中查看待支付的寄件,在淘宝中查看待支付的寄件,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,YoYo，帮我查一下淘宝待取件的寄件。,在淘宝中查看待取件的寄件,在淘宝中查看待取件的寄件,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,我想在淘宝商城查看正在派送的寄件包裹，能教我怎么操作吗？,在淘宝商城中查看正在派送的寄件包裹,在淘宝中查看派送中的寄件,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,我想在淘宝网查看我运输中的寄件，你能帮我吗？,在淘宝网中查看运输中的寄件,在淘宝中查看运输中的寄件,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,淘宝,我想在淘宝网上查看已经签收的寄件包裹，怎么操作呢？,在淘宝网中查看已经签收的寄件包裹,在淘宝中查看已签收的寄件,"[{""name"": ""open_logistics_send(app, filter_type)"", ""description"": ""打开显示已售商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,京东的快递到哪了？,在京东中查看快递,在京东中查快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,我在京东商城下单的包裹到哪了？,在京东商城中查看下单的包裹,在京东中查我收快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,YOYO，帮我查一下京东上我买的那个待揽件的快递信息。,在京东中查找待揽件的快递信息,在京东中查看待揽件的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,查看我京东里正在运输的快递。,在京东中查看正在运输的快递,在京东中查看运输中的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,YoYo帮我查一下京东上我正在派送的快递。,在京东中查找正在派送的快递,在京东中查看派送中的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,YoYo，帮我查一下京东上我最近已签收的快递。,在京东中查看已签收的快递,在京东中查看已签收的快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
