大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-购物车,唯品会,唯品网里能帮我把那件韩都衣舍的女装加购物车吗？,在唯品网中搜索韩都衣舍的女装并加入购物车,在唯品会中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,在唯品会里搜索“安踏运动鞋女款2024春季新款”并加入购物车。,在唯品会中搜索安踏运动鞋女款2024春季新款并加入购物车,在唯品会中将<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,帮我把唯品会里L码的连衣裙加入购物车。,在唯品会中搜索连衣裙并选择L码加入购物车,在唯品会中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,唯品网中那双42码的运动鞋，能加到购物车吗？,在唯品网中把42码的运动鞋加入购物车,在唯品会中将<规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,在唯品会上帮我把3件男士卫衣加到购物车里。,在唯品会中搜索男士卫衣并选择3件加入购物车,在唯品会中将<数量>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,我想在唯品网搜索儿童绘本，并加入购物车两本。,在唯品网中搜索儿童绘本并选择两本加入购物车,在唯品会中将<数量>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,帮我把唯品会上的运动鞋加入购物车然后送到北京市朝阳区建国路87号小区3号楼402。,在唯品会中搜索运动鞋并选择北京市朝阳区建国路87号小区3号楼402加入购物车,在唯品会中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,YoYo，我想在唯品网搜索连衣裙并加入购物车，请安排送至上海市浦东新区张江镇香楠路555弄10号。,在唯品网中搜索连衣裙并选择上海市浦东新区张江镇香楠路555弄10号加入购物车,在唯品会中将送至<地址>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,帮我把唯品会里那双42码的运动鞋加购两双送到朝阳区建国路88号。,在唯品会中把两双42码运动鞋加入购物车送到朝阳区建国路88号,在唯品会中将送至<地址>的<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-购物车,唯品会,唯品网能不能把我看中的那款红色连衣裙M码一件加入购物车，送到海淀区知春路10号。,在唯品网中搜索红色连衣裙并加入购物车，规格为M码，数量为一件，地址为海淀区知春路10号,在唯品会中将送至<地址>的<数量><规格>的<搜索内容>加入购物车,"[{""name"": ""add_into_cart(app, search_info_slot, specification_slot, num_slot, address_slot)"", ""description"": ""搜索商品并将其添加入购物车,可以指定添加的商品规格、数量并选择收货地址""}]"
购物-下单,唯品会,帮我下单唯品会的连衣裙。,在唯品会中下单连衣裙,在唯品会中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,唯品网能下单运动鞋吗？,在唯品网中下单运动鞋,在唯品会中下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,在唯品会帮我下单L码的男士卫衣。,在唯品会中下单L码的男士卫衣,在唯品会中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,我想在唯品网购买一双42码的运动鞋。,在唯品网中下单一双42码的运动鞋,在唯品会中下单<规格>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,在唯品会下单2件冬季加厚羽绒服。,在唯品会中下单2件冬季加厚羽绒服,在唯品会中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,帮我给唯品网的订单备注发顺丰，买的是2双运动鞋。,在唯品网中下单2双运动鞋备注发顺丰,在唯品会中下单<数量>的<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,在唯品会下单儿童书包送到北京市朝阳区建国路88号soho现代城c座1002室。,在唯品会中下单儿童书包送至北京市朝阳区建国路88号soho现代城c座1002室,在唯品会中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,YOYO，我要在唯品网买一双运动鞋，送到杭州市西湖区文三路159号，请尽快安排下单。,在唯品网中下单一双运动鞋送至杭州市西湖区文三路159号,在唯品会中下单<搜索内容>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,我在唯品会上用支付宝下单连衣裙。,在唯品会中用支付宝下单连衣裙,在唯品会中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,帮我用银行卡在唯品网下单运动鞋。,在唯品网中用银行卡下单运动鞋,在唯品会中用<支付方式>下单<搜索内容>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,在唯品会下单2件L码的纯棉T恤用微信支付送到北京市朝阳区建国路88号SOHO现代城3号楼1205室,在唯品会中下单2件L码的纯棉T恤用微信支付送至北京市朝阳区建国路88号SOHO现代城3号楼1205室,在唯品会中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-下单,唯品会,帮我直接下单1双42码的运动鞋用支付宝支付送到上海市浦东新区张江镇碧波路690号普天大厦703室,在唯品会中下单1双42码的运动鞋用支付宝支付送至上海市浦东新区张江镇碧波路690号普天大厦703室,在唯品会中下单<数量><规格>的<搜索内容>用<支付方式>送至<地址>,"[{""name"": ""order_to_purchase_goods(app, search_info_slot, specification_slot, num_slot, address_slot, payment_method_slot)"", ""description"": ""通过商品名称找到商品并下单购买,可以指定添加的商品规格、数量并选择收货地址以及支付方式""}]"
购物-收藏,唯品会,YoYo，帮我把唯品会里那款保湿面霜加入收藏夹。,在唯品会中把保湿面霜加入收藏夹,在唯品会中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-收藏,唯品会,我想在唯品网收藏一款修身牛仔裤，YoYo能帮我操作一下吗？,在唯品网中收藏修身牛仔裤,在唯品会中收藏<搜索内容>,"[{""name"": ""add_into_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中搜索商品,并将其添加到商品收藏夹中""}]"
购物-搜索,唯品会,帮我打开唯品会里的政府补贴，然后搜一下运动鞋。,在唯品会中打开政府补贴并搜索运动鞋,在唯品会中打开政府补贴并搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,YoYo，快在唯品会里找找看有没有政府补贴的家电可以买。,在唯品会中查找政府补贴的冰箱,在唯品会中打开政府补贴并搜索<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-收藏,唯品会,唯品网里怎么删掉收藏里的安踏运动鞋啊？,在唯品网中删除收藏中的安踏运动鞋,在唯品会中删除收藏中的<搜索内容>,"[{""name"": ""delete_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序的商品收藏夹中搜索指定商品并将其删除""}]"
购物-收藏,唯品会,帮我把唯品会收藏夹里的太平鸟连衣裙删除掉。,在唯品会中删除收藏夹中的太平鸟连衣裙,在唯品会中删除收藏中的<搜索内容>,"[{""name"": ""delete_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序的商品收藏夹中搜索指定商品并将其删除""}]"
